Year;Unit;Country;Month;value
2016;usd/sqm;Uruguay;04;N/A
2016;usd/sqm;Vietnam;04;110,87
2017;usd/sqm;Australia;04;N/A
2017;usd/sqm;Bahamas;04;N/A
2017;usd/sqm;Belgium;04;N/A
2017;usd/sqm;Brazil;04;254,57
2017;usd/sqm;Cameroon;04;N/A
2017;usd/sqm;Canada;04;107,84
2017;usd/sqm;China;04;86,72
2017;usd/sqm;Croatia;04;N/A
2017;usd/sqm;Czechia;04;79,53
2017;usd/sqm;Ecuador;04;N/A
2017;usd/sqm;France;04;N/A
2017;usd/sqm;Germany;04;88,64
2017;usd/sqm;Hong Kong;04;N/A
2017;usd/sqm;India;04;88,51
2017;usd/sqm;Israel;04;118,64
2017;usd/sqm;Italy;04;124,82
2017;usd/sqm;Lithuania;04;N/A
2017;usd/sqm;Mexico;04;N/A
2017;usd/sqm;Portugal;04;113,81
2017;usd/sqm;Romania;04;N/A
2017;usd/sqm;Serbia;04;N/A
2017;usd/sqm;South Korea;04;125,29
2017;usd/sqm;Spain;04;101,69
2017;usd/sqm;St Vinc & Gren;04;N/A
2017;usd/sqm;Switzerland;04;91,17
2017;usd/sqm;Taiwan;04;N/A
2017;usd/sqm;Thailand;04;411,56
2017;usd/sqm;Turkey;04;104,7
2017;usd/sqm;United Arab Em;04;N/A
2017;usd/sqm;United Kingdom;04;N/A
2017;usd/sqm;Uruguay;04;N/A
2017;usd/sqm;Vietnam;04;127,23
2018;usd/sqm;Albania;04;N/A
2018;usd/sqm;Australia;04;N/A
2018;usd/sqm;Belgium;04;103,48
2018;usd/sqm;Brazil;04;114,82
2018;usd/sqm;Cabo Verde;04;N/A
2018;usd/sqm;Cameroon;04;N/A
2018;usd/sqm;Canada;04;114,12
2018;usd/sqm;China;04;71,64
2018;usd/sqm;Colombia;04;N/A
2018;usd/sqm;Czechia;04;62,15
2018;usd/sqm;France;04;N/A
2018;usd/sqm;Germany;04;104,74
2018;usd/sqm;Hong Kong;04;91,46
2018;usd/sqm;Hungary;04;N/A
2018;usd/sqm;India;04;68,66
2018;usd/sqm;Indonesia;04;N/A
2018;usd/sqm;Israel;04;111,73
2018;usd/sqm;Italy;04;108,42
2018;usd/sqm;Mauritius;04;N/A
2018;usd/sqm;Mexico;04;107,99
2018;usd/sqm;Namibia;04;N/A
2018;usd/sqm;Philippines;04;N/A
2018;usd/sqm;Portugal;04;87,47
2018;usd/sqm;Romania;04;916,2
2018;usd/sqm;Singapore;04;N/A
2018;usd/sqm;South Korea;04;129,07
2018;usd/sqm;Spain;04;107,81
2018;usd/sqm;Taiwan;04;42,35
2018;usd/sqm;Thailand;04;365,71
2018;usd/sqm;Turkey;04;85,8
2018;usd/sqm;United Kingdom;04;N/A
2018;usd/sqm;Vietnam;04;133,38
2019;usd/sqm;Algeria;04;N/A
2019;usd/sqm;Belgium;04;71,45
2019;usd/sqm;Brazil;04;97,27
2019;usd/sqm;Canada;04;121,99
2019;usd/sqm;China;04;112,09
2019;usd/sqm;Czechia;04;75,13
2019;usd/sqm;Dominican Rep;04;N/A
2019;usd/sqm;Egypt;04;N/A
2019;usd/sqm;Estonia;04;167,21
2019;usd/sqm;Germany;04;90,78
2019;usd/sqm;Greece;04;N/A
2019;usd/sqm;Guatemala;04;N/A
2019;usd/sqm;Hong Kong;04;30,87
2019;usd/sqm;India;04;68,85
2019;usd/sqm;Indonesia;04;25,92
2019;usd/sqm;Ireland;04;N/A
2019;usd/sqm;Israel;04;112,18
2019;usd/sqm;Italy;04;111,01
2019;usd/sqm;Japan;04;N/A
2019;usd/sqm;Malaysia;04;75,91
2019;usd/sqm;Mexico;04;15,24
2019;usd/sqm;Netherlands;04;N/A
2019;usd/sqm;Norway;04;N/A
2019;usd/sqm;Oman;04;N/A
2019;usd/sqm;Pakistan;04;N/A
2019;usd/sqm;Philippines;04;N/A
2019;usd/sqm;Poland;04;282,84
2019;usd/sqm;Portugal;04;92,76
2019;usd/sqm;Romania;04;N/A
2019;usd/sqm;Singapore;04;N/A
2019;usd/sqm;South Africa;04;N/A
2019;usd/sqm;South Korea;04;99,3
2019;usd/sqm;Spain;04;104,58
2019;usd/sqm;Sri Lanka;04;N/A
2019;usd/sqm;Taiwan;04;108,02
2019;usd/sqm;Thailand;04;129,41
2019;usd/sqm;Tokelau Is;04;N/A
2019;usd/sqm;Turkey;04;76,28
2019;usd/sqm;United Arab Em;04;N/A
2019;usd/sqm;United Kingdom;04;N/A
2019;usd/sqm;Vatican City;04;N/A
2019;usd/sqm;Vietnam;04;98,82
2020;usd/sqm;Algeria;04;N/A
2020;usd/sqm;Australia;04;N/A
2020;usd/sqm;Austria;04;108,26
2020;usd/sqm;Belgium;04;88,81
2020;usd/sqm;Brazil;04;89,24
2020;usd/sqm;Cabo Verde;04;N/A
2020;usd/sqm;Cambodia;04;N/A
2020;usd/sqm;Canada;04;112,84
2020;usd/sqm;China;04;91,02
2020;usd/sqm;Czechia;04;79,96
2020;usd/sqm;Dominican Rep;04;N/A
2020;usd/sqm;Estonia;04;164,53
2020;usd/sqm;France;04;N/A
2020;usd/sqm;Germany;04;99,25
2020;usd/sqm;Greece;04;N/A
2020;usd/sqm;Hong Kong;04;35,49
2020;usd/sqm;India;04;70,17
2020;usd/sqm;Indonesia;04;102,97
2020;usd/sqm;Israel;04;114,15
2020;usd/sqm;Italy;04;109,84
2020;usd/sqm;Malaysia;04;95,11
2020;usd/sqm;Mauritius;04;N/A
2020;usd/sqm;Mexico;04;53,94
2020;usd/sqm;Netherlands;04;N/A
2020;usd/sqm;Oman;04;76,83
2020;usd/sqm;Pakistan;04;53,36
2020;usd/sqm;Panama;04;N/A
2020;usd/sqm;Philippines;04;79,84
2020;usd/sqm;Portugal;04;81,01
2020;usd/sqm;Qatar;04;N/A
2020;usd/sqm;Romania;04;899,51
2020;usd/sqm;Singapore;04;N/A
2020;usd/sqm;South Korea;04;111,74
2020;usd/sqm;Spain;04;111,04
2020;usd/sqm;Sri Lanka;04;N/A
2020;usd/sqm;Taiwan;04;127,52
2020;usd/sqm;Thailand;04;103,5
2020;usd/sqm;Turkey;04;88,02
2020;usd/sqm;United Arab Em;04;73,3
2020;usd/sqm;Vietnam;04;107,02
2021;usd/sqm;Albania;04;N/A
2021;usd/sqm;Belgium;04;110,12
2021;usd/sqm;Brazil;04;106,44
2021;usd/sqm;Cambodia;04;82,31
2021;usd/sqm;Canada;04;121,59
2021;usd/sqm;China;04;67,12
2021;usd/sqm;Colombia;04;N/A
2021;usd/sqm;Czechia;04;76,9
2021;usd/sqm;Denmark;04;N/A
2021;usd/sqm;Dominican Rep;04;196,69
2021;usd/sqm;Estonia;04;N/A
2021;usd/sqm;France;04;N/A
2021;usd/sqm;Germany;04;83,34
2021;usd/sqm;Greece;04;96,24
2021;usd/sqm;Hong Kong;04;N/A
2021;usd/sqm;India;04;62,98
2021;usd/sqm;Indonesia;04;70,26
2021;usd/sqm;Israel;04;104,99
2021;usd/sqm;Italy;04;96,39
2021;usd/sqm;Kenya;04;N/A
2021;usd/sqm;Malaysia;04;83,63
2021;usd/sqm;Mexico;04;N/A
2021;usd/sqm;Oman;04;N/A
2021;usd/sqm;Pakistan;04;68,49
2021;usd/sqm;Philippines;04;105,06
2021;usd/sqm;Poland;04;N/A
2021;usd/sqm;Portugal;04;145,78
2021;usd/sqm;Romania;04;843,19
2021;usd/sqm;Samoa;04;N/A
2021;usd/sqm;Saudi Arabia;04;N/A
2021;usd/sqm;Singapore;04;N/A
2021;usd/sqm;South Africa;04;N/A
2021;usd/sqm;South Korea;04;91,8
2021;usd/sqm;Spain;04;109,66
2021;usd/sqm;Switzerland;04;N/A
2021;usd/sqm;Taiwan;04;106,05
2021;usd/sqm;Thailand;04;83,59
2021;usd/sqm;Turkey;04;84,67
2021;usd/sqm;United Arab Em;04;N/A
2021;usd/sqm;Vietnam;04;103,46
2022;usd/sqm;Malaysia;04;92,3
2022;usd/sqm;Romania;04;N/A
2022;usd/sqm;Pakistan;04;N/A
2022;usd/sqm;Spain;04;76,31
2022;usd/sqm;Czechia;04;94,47
2022;usd/sqm;Albania;04;N/A
2022;usd/sqm;Germany;04;109,07
2022;usd/sqm;Brazil;04;154,02
2022;usd/sqm;Greece;04;1716,14
2022;usd/sqm;Colombia;04;N/A
2022;usd/sqm;Mexico;04;240,12
2022;usd/sqm;Vietnam;04;96,77
2022;usd/sqm;Lithuania;04;N/A
2022;usd/sqm;Turkey;04;77,5
2022;usd/sqm;Cambodia;04;81,56
2022;usd/sqm;France;04;N/A
2022;usd/sqm;Belgium;04;94
2022;usd/sqm;Indonesia;04;118,14
2022;usd/sqm;Philippines;04;94,7
2022;usd/sqm;Hong Kong;04;N/A
2022;usd/sqm;China;04;76,56
2022;usd/sqm;Thailand;04;87,98
2022;usd/sqm;Italy;04;92,61
2022;usd/sqm;Ukraine;04;70
2022;usd/sqm;Canada;04;145,98
2022;usd/sqm;Oman;04;91,05
2022;usd/sqm;Israel;04;100,55
2022;usd/sqm;India;04;68,93
2022;usd/sqm;Taiwan;04;115,57
2022;usd/sqm;South Korea;04;70,8
2022;usd/sqm;Portugal;04;160,07
2022;usd/sqm;United Arab Em;04;N/A
2015;usd;Romania;05;0
2015;usd;Pakistan;05;0
2015;usd;Czechia;05;194009
2015;usd;Germany;05;439006
2015;usd;Brazil;05;99387
2015;usd;Mexico;05;9058
2015;usd;Belgium;05;0
2015;usd;Hong Kong;05;42558
2015;usd;Sweden;05;0
2015;usd;China;05;12256872
2015;usd;Italy;05;2019928
2015;usd;Canada;05;5739736
2015;usd;Oman;05;107188
2015;usd;Argentina;05;0
2015;usd;Poland;05;0
2015;usd;Spain;05;10498613
2015;usd;Colombia;05;0
2015;usd;Vietnam;05;3128409
2015;usd;Netherlands;05;0
2015;usd;Singapore;05;6130
2015;usd;Turkey;05;1139295
2015;usd;Indonesia;05;0
2015;usd;Philippines;05;2121
2015;usd;Hungary;05;0
2015;usd;Ecuador;05;0
2015;usd;Israel;05;10694609
2015;usd;Mauritius;05;0
2015;usd;Austria;05;0
2015;usd;India;05;2457969
2015;usd;Taiwan;05;7871
2015;usd;South Korea;05;952451
2015;usd;Portugal;05;3000912
2016;usd;Australia;05;14854
2016;usd;Brazil;05;319612
2016;usd;Cameroon;05;55272
2016;usd;Canada;05;5299104
2016;usd;China;05;26714886
2016;usd;Colombia;05;0
2016;usd;Czechia;05;166893
2016;usd;France;05;0
2016;usd;Germany;05;1522230
2016;usd;Hong Kong;05;0
2016;usd;Hungary;05;0
2016;usd;India;05;3309483
2016;usd;Israel;05;7201133
2016;usd;Italy;05;2385772
2016;usd;Jamaica;05;28552
2016;usd;Lebanon;05;53346
2016;usd;Mauritania;05;13500
2016;usd;Mauritius;05;23234
2016;usd;Mexico;05;34057
2016;usd;Netherlands;05;0
2016;usd;Oman;05;0
2016;usd;Philippines;05;0
2016;usd;Portugal;05;630888
2016;usd;Romania;05;198842
2016;usd;Saudi Arabia;05;0
2016;usd;Singapore;05;0
2016;usd;South Korea;05;669390
2016;usd;Spain;05;9175442
2016;usd;Switzerland;05;0
2016;usd;Taiwan;05;0
2016;usd;Thailand;05;0
2016;usd;Turkey;05;1567615
2016;usd;United Kingdom;05;0
2016;usd;Uruguay;05;0
2016;usd;Vietnam;05;4644151
2017;usd;Romania;05;0
2017;usd;Switzerland;05;151553
2017;usd;Uruguay;05;0
2017;usd;Czechia;05;180668
2017;usd;Germany;05;702288
2017;usd;Brazil;05;832717
2017;usd;Serbia;05;0
2017;usd;Mexico;05;5285
2017;usd;France;05;0
2017;usd;Belgium;05;0
2017;usd;United Kingdom;05;0
2017;usd;Hong Kong;05;164414
2017;usd;St Vinc & Gren;05;0
2017;usd;China;05;39296777
2017;usd;Italy;05;2039611
2017;usd;Cameroon;05;0
2017;usd;Canada;05;6168373
2017;usd;United Arab Em;05;0
2017;usd;Spain;05;16816242
2017;usd;Vietnam;05;5506067
2017;usd;Lithuania;05;12650
2017;usd;Turkey;05;1978336
2017;usd;Ecuador;05;0
2017;usd;Thailand;05;385571
2017;usd;Croatia;05;0
2017;usd;Australia;05;0
2017;usd;Israel;05;6239965
2017;usd;India;05;3418023
2017;usd;Taiwan;05;29779
2017;usd;Bahamas;05;0
2017;usd;South Korea;05;1232301
2017;usd;Portugal;05;829182
2018;usd;Albania;05;0
2018;usd;Australia;05;9944
2018;usd;Belgium;05;231271
2018;usd;Brazil;05;1122267
2018;usd;Cabo Verde;05;0
2018;usd;Cameroon;05;0
2018;usd;Canada;05;6263103
2018;usd;China;05;52979266
2018;usd;Colombia;05;0
2018;usd;Czechia;05;310807
2018;usd;France;05;0
2018;usd;Germany;05;294827
2018;usd;Hong Kong;05;258711
2018;usd;Hungary;05;0
2018;usd;India;05;4423754
2018;usd;Indonesia;05;3305
2018;usd;Israel;05;6630302
2018;usd;Italy;05;1869779
2018;usd;Mauritius;05;0
2018;usd;Mexico;05;51125
2018;usd;Namibia;05;0
2018;usd;Philippines;05;0
2018;usd;Portugal;05;896342
2018;usd;Romania;05;0
2018;usd;Singapore;05;0
2018;usd;South Korea;05;701271
2018;usd;Spain;05;23401311
2018;usd;Taiwan;05;0
2018;usd;Thailand;05;199342
2018;usd;Turkey;05;2596434
2018;usd;United Kingdom;05;0
2018;usd;Vietnam;05;6233697
2019;usd;Malaysia;05;812489
2019;usd;Romania;05;0
2019;usd;Pakistan;05;0
2019;usd;Vatican City;05;0
2019;usd;Sri Lanka;05;0
2019;usd;Czechia;05;998326
2019;usd;Germany;05;1015305
2019;usd;Brazil;05;1645671
2019;usd;Mexico;05;26626
2019;usd;Norway;05;0
2019;usd;Egypt;05;0
2019;usd;Belgium;05;524378
2019;usd;United Kingdom;05;294268
2019;usd;Hong Kong;05;54477
2019;usd;Tokelau Is;05;0
2019;usd;Algeria;05;0
2019;usd;China;05;20639051
2019;usd;Italy;05;4014957
2019;usd;Japan;05;0
2019;usd;Ireland;05;0
2019;usd;Canada;05;8920760
2019;usd;Oman;05;0
2019;usd;Guatemala;05;0
2019;usd;United Arab Em;05;37937
2019;usd;Poland;05;21408
2019;usd;Spain;05;25258930
2019;usd;Greece;05;0
2019;usd;South Africa;05;0
2019;usd;Vietnam;05;7021774
2019;usd;Netherlands;05;0
2019;usd;Singapore;05;0
2019;usd;Turkey;05;6090355
2019;usd;Dominican Rep;05;23345
2019;usd;Estonia;05;116667
2019;usd;Indonesia;05;49808
2019;usd;Philippines;05;0
2019;usd;Thailand;05;65863
2019;usd;Israel;05;8139049
2019;usd;India;05;23678771
2019;usd;Taiwan;05;475914
2019;usd;South Korea;05;2852716
2019;usd;Portugal;05;1092874
2020;usd;Malaysia;05;4274451
2020;usd;Romania;05;0
2020;usd;Pakistan;05;0
2020;usd;Sri Lanka;05;0
2020;usd;Czechia;05;1293665
2020;usd;Germany;05;275000
2020;usd;Brazil;05;841630
2020;usd;Mexico;05;255513
2020;usd;France;05;0
2020;usd;Belgium;05;336445
2020;usd;Hong Kong;05;56831
2020;usd;Algeria;05;0
2020;usd;China;05;416736
2020;usd;Italy;05;2177009
2020;usd;Canada;05;7135247
2020;usd;Cabo Verde;05;0
2020;usd;Oman;05;14508
2020;usd;United Arab Em;05;226553
2020;usd;Spain;05;10856779
2020;usd;Greece;05;201470
2020;usd;Vietnam;05;13100390
2020;usd;Netherlands;05;0
2020;usd;Singapore;05;0
2020;usd;Turkey;05;1327308
2020;usd;Dominican Rep;05;0
2020;usd;Cambodia;05;0
2020;usd;Estonia;05;119080
2020;usd;Indonesia;05;0
2020;usd;Philippines;05;1226633
2020;usd;Qatar;05;0
2020;usd;Thailand;05;310386
2020;usd;Australia;05;0
2020;usd;Israel;05;10171035
2020;usd;Mauritius;05;0
2020;usd;Austria;05;0
2020;usd;India;05;7585552
2020;usd;Taiwan;05;1341679
2020;usd;Panama;05;0
2020;usd;South Korea;05;4094718
2020;usd;Portugal;05;714277
2021;usd;Albania;05;0
2021;usd;Belgium;05;322432
2021;usd;Brazil;05;1389753
2021;usd;Cambodia;05;600560
2021;usd;Canada;05;6158500
2021;usd;China;05;315028
2021;usd;Colombia;05;0
2021;usd;Czechia;05;2550587
2021;usd;Denmark;05;0
2021;usd;Dominican Rep;05;0
2021;usd;Estonia;05;58910
2021;usd;France;05;0
2021;usd;Germany;05;1402060
2021;usd;Greece;05;112897
2021;usd;Hong Kong;05;72884
2021;usd;India;05;28464689
2021;usd;Indonesia;05;156703
2021;usd;Israel;05;7047548
2021;usd;Italy;05;4249296
2021;usd;Kenya;05;0
2021;usd;Malaysia;05;11145470
2021;usd;Mexico;05;64133
2021;usd;Oman;05;0
2021;usd;Pakistan;05;0
2021;usd;Philippines;05;1475908
2021;usd;Poland;05;0
2021;usd;Portugal;05;2584707
2021;usd;Romania;05;0
2021;usd;Samoa;05;0
2021;usd;Saudi Arabia;05;0
2021;usd;Singapore;05;0
2021;usd;South Africa;05;0
2021;usd;South Korea;05;4466539
2021;usd;Spain;05;28336854
2021;usd;Switzerland;05;0
2021;usd;Taiwan;05;2766963
2021;usd;Thailand;05;2103070
2021;usd;Turkey;05;7505504
2021;usd;United Arab Em;05;0
2021;usd;Vietnam;05;30122970
2022;usd;Malaysia;05;2590166
2022;usd;Romania;05;185583
2022;usd;Pakistan;05;28630
2022;usd;Spain;05;24916667
2022;usd;Czechia;05;3829235
2022;usd;Albania;05;0
2022;usd;Germany;05;357663
2022;usd;Brazil;05;1321013
2022;usd;Greece;05;10199
2022;usd;Colombia;05;0
2022;usd;Mexico;05;3055
2022;usd;Vietnam;05;27039629
2022;usd;Lithuania;05;0
2022;usd;Turkey;05;6732684
2022;usd;Cambodia;05;1239791
2022;usd;France;05;0
2022;usd;Belgium;05;388499
2022;usd;Indonesia;05;454946
2022;usd;Philippines;05;1692420
2022;usd;Hong Kong;05;183350
2022;usd;China;05;389495
2022;usd;Thailand;05;11059712
2022;usd;Italy;05;3099935
2022;usd;Ukraine;05;76440
2022;usd;Canada;05;6721966
2022;usd;Oman;05;798186
2022;usd;Israel;05;7397371
2022;usd;India;05;47645305
2022;usd;Taiwan;05;4378958
2022;usd;South Korea;05;400599
2022;usd;Portugal;05;2361165
2022;usd;United Arab Em;05;176170
2015;sqm;Romania;05;0
2015;sqm;Pakistan;05;0
2015;sqm;Czechia;05;2203
2015;sqm;Germany;05;5858
2015;sqm;Brazil;05;514
2015;sqm;Mexico;05;60
2015;sqm;Belgium;05;0
2015;sqm;Hong Kong;05;886
2015;sqm;Sweden;05;0
2015;sqm;China;05;144505
2015;sqm;Italy;05;19713
2015;sqm;Canada;05;42088
2015;sqm;Oman;05;1188
2015;sqm;Argentina;05;0
2015;sqm;Poland;05;0
2015;sqm;Spain;05;103945
2015;sqm;Colombia;05;0
2015;sqm;Vietnam;05;31063
2015;sqm;Netherlands;05;0
2015;sqm;Singapore;05;1
2015;sqm;Turkey;05;9907
2015;sqm;Indonesia;05;0
2015;sqm;Philippines;05;45
2015;sqm;Hungary;05;0
2015;sqm;Ecuador;05;0
2015;sqm;Israel;05;103393
2015;sqm;Mauritius;05;0
2015;sqm;Austria;05;0
2015;sqm;India;05;35631
2015;sqm;Taiwan;05;41
2015;sqm;South Korea;05;8598
2015;sqm;Portugal;05;30369
2016;sqm;Australia;05;36
2016;sqm;Brazil;05;1685
2016;sqm;Cameroon;05;850
2016;sqm;Canada;05;40805
2016;sqm;China;05;305087
2016;sqm;Colombia;05;0
2016;sqm;Czechia;05;1883
2016;sqm;France;05;0
2016;sqm;Germany;05;6348
2016;sqm;Hong Kong;05;0
2016;sqm;Hungary;05;0
2016;sqm;India;05;44163
2016;sqm;Israel;05;63692
2016;sqm;Italy;05;21577
2016;sqm;Jamaica;05;264
2016;sqm;Lebanon;05;969
2016;sqm;Mauritania;05;251
2016;sqm;Mauritius;05;30
2016;sqm;Mexico;05;640
2016;sqm;Netherlands;05;0
2016;sqm;Oman;05;0
2016;sqm;Philippines;05;0
2016;sqm;Portugal;05;5435
2016;sqm;Romania;05;152
2016;sqm;Saudi Arabia;05;0
2016;sqm;Singapore;05;0
2016;sqm;South Korea;05;5550
2016;sqm;Spain;05;95297
2016;sqm;Switzerland;05;0
2016;sqm;Taiwan;05;0
2016;sqm;Thailand;05;0
2016;sqm;Turkey;05;17337
2016;sqm;United Kingdom;05;0
2016;sqm;Uruguay;05;0
2016;sqm;Vietnam;05;40904
2017;sqm;Romania;05;0
2017;sqm;Switzerland;05;1736
2017;sqm;Uruguay;05;0
2017;sqm;Czechia;05;2183
2017;sqm;Germany;05;6005
2017;sqm;Brazil;05;3901
2017;sqm;Serbia;05;0
2017;sqm;Mexico;05;35
2017;sqm;France;05;0
2017;sqm;Belgium;05;0
2017;sqm;United Kingdom;05;0
2017;sqm;Hong Kong;05;1779
2017;sqm;St Vinc & Gren;05;0
2017;sqm;China;05;456121
2017;sqm;Italy;05;17809
2017;sqm;Cameroon;05;0
2017;sqm;Canada;05;58407
2017;sqm;United Arab Em;05;0
2017;sqm;Spain;05;155859
2017;sqm;Vietnam;05;47205
2017;sqm;Lithuania;05;141
2017;sqm;Turkey;05;16371
2017;sqm;Ecuador;05;0
2017;sqm;Thailand;05;624
2017;sqm;Croatia;05;0
2017;sqm;Australia;05;0
2017;sqm;Israel;05;54508
2017;sqm;India;05;37164
2017;sqm;Taiwan;05;25
2017;sqm;Bahamas;05;0
2017;sqm;South Korea;05;8948
2017;sqm;Portugal;05;7400
2018;sqm;Albania;05;0
2018;sqm;Australia;05;955
2018;sqm;Belgium;05;2010
2018;sqm;Brazil;05;7524
2018;sqm;Cabo Verde;05;0
2018;sqm;Cameroon;05;0
2018;sqm;Canada;05;54498
2018;sqm;China;05;693069
2018;sqm;Colombia;05;0
2018;sqm;Czechia;05;5487
2018;sqm;France;05;0
2018;sqm;Germany;05;3155
2018;sqm;Hong Kong;05;3599
2018;sqm;Hungary;05;0
2018;sqm;India;05;61648
2018;sqm;Indonesia;05;12
2018;sqm;Israel;05;62671
2018;sqm;Italy;05;18558
2018;sqm;Mauritius;05;0
2018;sqm;Mexico;05;1564
2018;sqm;Namibia;05;0
2018;sqm;Philippines;05;0
2018;sqm;Portugal;05;12541
2018;sqm;Romania;05;0
2018;sqm;Singapore;05;0
2018;sqm;South Korea;05;5948
2018;sqm;Spain;05;213039
2018;sqm;Taiwan;05;0
2018;sqm;Thailand;05;1154
2018;sqm;Turkey;05;29201
2018;sqm;United Kingdom;05;0
2018;sqm;Vietnam;05;50945
2019;sqm;Malaysia;05;10475
2019;sqm;Romania;05;0
2019;sqm;Pakistan;05;0
2019;sqm;Vatican City;05;0
2019;sqm;Sri Lanka;05;0
2019;sqm;Czechia;05;12086
2019;sqm;Germany;05;10085
2019;sqm;Brazil;05;18041
2019;sqm;Mexico;05;1720
2019;sqm;Norway;05;0
2019;sqm;Egypt;05;0
2019;sqm;Belgium;05;7310
2019;sqm;United Kingdom;05;2743
2019;sqm;Hong Kong;05;1790
2019;sqm;Tokelau Is;05;0
2019;sqm;Algeria;05;0
2019;sqm;China;05;282196
2019;sqm;Italy;05;34686
2019;sqm;Japan;05;0
2019;sqm;Ireland;05;0
2019;sqm;Canada;05;68048
2019;sqm;Oman;05;0
2019;sqm;Guatemala;05;0
2019;sqm;United Arab Em;05;1120
2019;sqm;Poland;05;48
2019;sqm;Spain;05;248864
2019;sqm;Greece;05;0
2019;sqm;South Africa;05;0
2019;sqm;Vietnam;05;65643
2019;sqm;Netherlands;05;0
2019;sqm;Singapore;05;0
2019;sqm;Turkey;05;81106
2019;sqm;Dominican Rep;05;137
2019;sqm;Estonia;05;671
2019;sqm;Indonesia;05;491
2019;sqm;Philippines;05;0
2019;sqm;Thailand;05;947
2019;sqm;Israel;05;78785
2019;sqm;India;05;346905
2019;sqm;Taiwan;05;4658
2019;sqm;South Korea;05;30890
2019;sqm;Portugal;05;11294
2020;sqm;Malaysia;05;55963
2020;sqm;Romania;05;0
2020;sqm;Pakistan;05;0
2020;sqm;Sri Lanka;05;0
2020;sqm;Czechia;05;17062
2020;sqm;Germany;05;2312
2020;sqm;Brazil;05;7488
2020;sqm;Mexico;05;4561
2020;sqm;France;05;0
2020;sqm;Belgium;05;3348
2020;sqm;Hong Kong;05;1637
2020;sqm;Algeria;05;0
2020;sqm;China;05;4444
2020;sqm;Italy;05;19242
2020;sqm;Canada;05;61944
2020;sqm;Cabo Verde;05;0
2020;sqm;Oman;05;246
2020;sqm;United Arab Em;05;2600
2020;sqm;Spain;05;100247
2020;sqm;Greece;05;2908
2020;sqm;Vietnam;05;107049
2020;sqm;Netherlands;05;0
2020;sqm;Singapore;05;0
2020;sqm;Turkey;05;14857
2020;sqm;Dominican Rep;05;0
2020;sqm;Cambodia;05;0
2020;sqm;Estonia;05;643
2020;sqm;Indonesia;05;0
2020;sqm;Philippines;05;16062
2020;sqm;Qatar;05;0
2020;sqm;Thailand;05;4426
2020;sqm;Australia;05;0
2020;sqm;Israel;05;90244
2020;sqm;Mauritius;05;0
2020;sqm;Austria;05;0
2020;sqm;India;05;119990
2020;sqm;Taiwan;05;12829
2020;sqm;Panama;05;0
2020;sqm;South Korea;05;33452
2020;sqm;Portugal;05;8220
2021;sqm;Albania;05;0
2021;sqm;Belgium;05;2986
2021;sqm;Brazil;05;15705
2021;sqm;Cambodia;05;5982
2021;sqm;Canada;05;49906
2021;sqm;China;05;6689
2021;sqm;Colombia;05;0
2021;sqm;Czechia;05;34607
2021;sqm;Denmark;05;0
2021;sqm;Dominican Rep;05;0
2021;sqm;Estonia;05;357
2021;sqm;France;05;0
2021;sqm;Germany;05;13759
2021;sqm;Greece;05;1043
2021;sqm;Hong Kong;05;717
2021;sqm;India;05;440588
2021;sqm;Indonesia;05;1499
2021;sqm;Israel;05;64589
2021;sqm;Italy;05;52974
2021;sqm;Kenya;05;0
2021;sqm;Malaysia;05;126553
2021;sqm;Mexico;05;516
2021;sqm;Oman;05;0
2021;sqm;Pakistan;05;0
2021;sqm;Philippines;05;13614
2021;sqm;Poland;05;0
2021;sqm;Portugal;05;17764
2021;sqm;Romania;05;0
2021;sqm;Samoa;05;0
2021;sqm;Saudi Arabia;05;0
2021;sqm;Singapore;05;0
2021;sqm;South Africa;05;0
2021;sqm;South Korea;05;40546
2021;sqm;Spain;05;268285
2021;sqm;Switzerland;05;0
2021;sqm;Taiwan;05;26110
2021;sqm;Thailand;05;26436
2021;sqm;Turkey;05;90711
2021;sqm;United Arab Em;05;0
2021;sqm;Vietnam;05;289166
2022;sqm;Malaysia;05;29583
2022;sqm;Romania;05;171
2022;sqm;Pakistan;05;313
2022;sqm;Spain;05;337980
2022;sqm;Czechia;05;41710
2022;sqm;Albania;05;0
2022;sqm;Germany;05;3689
2022;sqm;Brazil;05;12089
2022;sqm;Greece;05;351
2022;sqm;Colombia;05;0
2022;sqm;Mexico;05;21
2022;sqm;Vietnam;05;274923
2022;sqm;Lithuania;05;0
2022;sqm;Turkey;05;80674
2022;sqm;Cambodia;05;22449
2022;sqm;France;05;0
2022;sqm;Belgium;05;4669
2022;sqm;Indonesia;05;3742
2022;sqm;Philippines;05;17813
2022;sqm;Hong Kong;05;1558
2022;sqm;China;05;12659
2022;sqm;Thailand;05;113734
2022;sqm;Italy;05;38722
2022;sqm;Ukraine;05;1093
2022;sqm;Canada;05;46043
2022;sqm;Oman;05;9417
2022;sqm;Israel;05;70843
2022;sqm;India;05;720111
2022;sqm;Taiwan;05;40540
2022;sqm;South Korea;05;6337
2022;sqm;Portugal;05;15261
2022;sqm;United Arab Em;05;1521
2015;usd/sqm;Argentina;05;N/A
2015;usd/sqm;Austria;05;N/A
2015;usd/sqm;Belgium;05;N/A
2015;usd/sqm;Brazil;05;193,36
2015;usd/sqm;Canada;05;136,37
2015;usd/sqm;China;05;84,82
